ID;Ano do Planejamento;TAG;Unidade;Local;Regional;Classe;"Massa/Volume
(kg/L)";TAG de Controle Mensal;Data Tagueamento;Lote Contrato;Possui Contrato;Nome da Contratada;Nº série (Selo INMETRO);Última recarga;Data Limite Recarga;Planej. Recarga;Mês Planej Recarga;Data Execução Recarga;Mês Exec Recarga;Status
7;2026;AGTR-STLZ-SESMT-001;INT-AGTR-SANTA LUZIA;RECEPÇÃO;SUL;BC-PQS;6;SIM;;LOTE 02;NÃO;LICITAÇÃO;;01/08/2023;31/07/2024;30/12/2025;dezembro;;;Vencido
3;2026;HOSP-BARR-SESMT-001;INT-HOSP-BARREIRINHAS;POSTO DE ENFERMAGEM ALA 02;NORTE;BC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-002;INT-HOSP-BARREIRINHAS;ABRIGO DAS BOMBA DE INCÊNDIO;NORTE;BC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-003;INT-HOSP-BARREIRINHAS;ABRIGO DE CILINDROS DE OXIGÊNIO;NORTE;BC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-004;INT-HOSP-BARREIRINHAS;ABRIGO GLP;NORTE;BC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-005;INT-HOSP-BARREIRINHAS;RECEPÇÃO PEDIÁTRICA;NORTE;BC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-006;INT-HOSP-BARREIRINHAS;RECEPÇÃO PEDIÁTRICA;NORTE;BC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-007;INT-HOSP-BARREIRINHAS;SALÃO DA UTI;NORTE;BC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-008;INT-HOSP-BARREIRINHAS;FARMÁCIA NA PARTE INTERNA;NORTE;ABC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-009;INT-HOSP-BARREIRINHAS;LABORATÓRIO NA PARTE INTERNA;NORTE;ABC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-010;INT-HOSP-BARREIRINHAS;SALA TOMOGRÁFIA;NORTE;ABC-PQS;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-011;INT-HOSP-BARREIRINHAS;RECEPÇÃO EMERGENCIAL;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-012;INT-HOSP-BARREIRINHAS;FRENTE FARMÁCIA;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-013;INT-HOSP-BARREIRINHAS;PRÉ PARTO;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-014;INT-HOSP-BARREIRINHAS;CENTRO CIRÚGICO;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-015;INT-HOSP-BARREIRINHAS;POSTO DE ENFERMAGEM ALA 01;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-016;INT-HOSP-BARREIRINHAS;POSTO DE ENFERMAGEM ALA 02;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-017;INT-HOSP-BARREIRINHAS;COZINHA INDÚSTRIAL;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-018;INT-HOSP-BARREIRINHAS;SALA DA MEDICAÇÃO INFANTIL;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-019;INT-HOSP-BARREIRINHAS;FRENTE CASA DE FORÇA ELÉTRICA;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-020;INT-HOSP-BARREIRINHAS;ABRIGO DE CILINDRO DE OXIGÊNIO;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-021;INT-HOSP-BARREIRINHAS;RECEPÇÃO PEDIÁTRICA;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-022;INT-HOSP-BARREIRINHAS;FRENTE O REFEITÓRIO;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-023;INT-HOSP-BARREIRINHAS;CORREDOR AO LADO DA SALA DE TOMOGRÁFIA;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-024;INT-HOSP-BARREIRINHAS;RECEPÇÃO PEDIÁTRICA;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-025;INT-HOSP-BARREIRINHAS;RECEPÇÃO EMERGENCIAL;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-026;INT-HOSP-BARREIRINHAS;POSTO DE ENFERMAGEM ALA 1;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-027;INT-HOSP-BARREIRINHAS;FRENTE O REFEITÓRIO;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-028;INT-HOSP-BARREIRINHAS;FRENTE POSTO DE ENFERMAGEM DA ALA 2;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-029;INT-HOSP-BARREIRINHAS;FRENTE SALA DE RADIOLOGIA;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-030;INT-HOSP-BARREIRINHAS;FRENTE A FARMÁCIA;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-031;INT-HOSP-BARREIRINHAS;PRÉ PARTO;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-032;INT-HOSP-BARREIRINHAS;CENTRO CIRÚGICO;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-BARR-SESMT-033;INT-HOSP-BARREIRINHAS;SALA DE MEDICAÇÃO INFANTIL;NORTE;BC-CO2;6;SIM;27/05/2025;LOTE 02;NÃO;LICITAÇÃO;;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-MORR-SESMT-001;INT-HOSP-MORROS;Posto de enfermagem;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;2.943.363.277;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-002;INT-HOSP-MORROS;Posto de enfermagem;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.283;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-003;INT-HOSP-MORROS;Próximo a farmácia;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.274;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-004;INT-HOSP-MORROS;Corredor do Almoxarifado;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.276;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-005;INT-HOSP-MORROS;Corredor do Almoxarifado;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.281;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-006;INT-HOSP-MORROS;Entrada da cozinha;NORTE;ABC-PQS;4;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.285;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-007;INT-HOSP-MORROS;Gerador;NORTE;ABC-PQS;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.284;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-008;INT-HOSP-MORROS;Corredor - Enfermaria;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.278;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-009;INT-HOSP-MORROS;Próximo ao posto de enfermagem;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.280;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-010;INT-HOSP-MORROS;Gerador;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.360;01/03/2024;01/03/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-MORR-SESMT-011;INT-HOSP-MORROS;Caixa d´água;NORTE;ABC-PQS;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;NÃO VISÍVEL;01/05/2023;30/04/2024;30/10/2025;outubro;;;Vencido
3;2026;HOSP-MORR-SESMT-012;INT-HOSP-MORROS;Área externa;NORTE;BC-PQS;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.387;01/03/2025;01/03/2026;30/12/2025;dezembro;;;Válido
3;2026;HOSP-MORR-SESMT-013;INT-HOSP-MORROS;Recepção emergência;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.359;01/03/2025;01/03/2026;30/12/2025;dezembro;;;Válido
3;2026;HOSP-MORR-SESMT-014;INT-HOSP-MORROS;Rouparia;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.382;01/03/2025;01/03/2026;30/12/2025;dezembro;;;Válido
3;2026;HOSP-MORR-SESMT-015;INT-HOSP-MORROS;Final do corredor do raio X;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294.363.355;01/03/2025;01/03/2026;30/12/2025;dezembro;;;Válido
3;2026;HOSP-MORR-SESMT-016;INT-HOSP-MORROS;Em frente a farmácia;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;NÃO VISÍVEL;01/03/2025;01/03/2026;30/12/2025;dezembro;;;Válido
3;2026;HOSP-PNEV-SESMT-001;INT-HOSP-PAULINO NEVES;Caixa d´água - Área externa;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363360;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-002;INT-HOSP-PAULINO NEVES;Recepção da Emergência;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363359;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-003;INT-HOSP-PAULINO NEVES;Corredor do administrativo;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363355;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-004;INT-HOSP-PAULINO NEVES;Corredor da internação;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363361;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-005;INT-HOSP-PAULINO NEVES;Corredor do refeitório;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363358;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-006;INT-HOSP-PAULINO NEVES;Gerador - Área externa;NORTE;BC-CO2;6;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363387;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-007;INT-HOSP-PAULINO NEVES;"Observação da emergência
";NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363382;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-008;INT-HOSP-PAULINO NEVES;Corredor da internação;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363381;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-009;INT-HOSP-PAULINO NEVES;Recepção da obstetricia;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363369;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
3;2026;HOSP-PNEV-SESMT-010;INT-HOSP-PAULINO NEVES;Corredor do refeitório;NORTE;A-AP;10;SIM;07/08/2025;LOTE 02;NÃO;LICITAÇÃO;294363370;16/03/2024;16/03/2025;30/11/2025;novembro;;;Vencido
4;2026;HOSP-ITPM-SESMT-001;INT-HOSP-ITAPECURU MIRIM;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-002;INT-HOSP-ITAPECURU MIRIM;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-003;INT-HOSP-ITAPECURU MIRIM;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-004;INT-HOSP-ITAPECURU MIRIM;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-005;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-006;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-007;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-008;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-009;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-010;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-011;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-012;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-013;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-014;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-015;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-016;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-017;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-018;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-019;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-020;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-021;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-022;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-023;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-024;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;12;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-025;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-PQS;12;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-026;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-CO2;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-027;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-CO2;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-028;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-CO2;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-029;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-CO2;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-030;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-CO2;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-031;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-CO2;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
4;2026;HOSP-ITPM-SESMT-032;INT-HOSP-ITAPECURU MIRIM;;LESTE;BC-CO2;4;NAO;;LOTE 02;NÃO;LICITAÇÃO;;24/04/2024;24/04/2025;30/10/2025;outubro;;;Vencido
9;2026;POLI-MTNT-SESMT-001;INT-POLI-MATÕES DO NORTE;;LESTE;BC-CO2;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-002;INT-POLI-MATÕES DO NORTE;;LESTE;BC-CO2;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-003;INT-POLI-MATÕES DO NORTE;;LESTE;BC-CO2;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-004;INT-POLI-MATÕES DO NORTE;;LESTE;BC-CO2;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-005;INT-POLI-MATÕES DO NORTE;;LESTE;BC-CO2;8;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-006;INT-POLI-MATÕES DO NORTE;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-007;INT-POLI-MATÕES DO NORTE;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-008;INT-POLI-MATÕES DO NORTE;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-009;INT-POLI-MATÕES DO NORTE;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-010;INT-POLI-MATÕES DO NORTE;;LESTE;A-AP;10;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
9;2026;POLI-MTNT-SESMT-011;INT-POLI-MATÕES DO NORTE;;LESTE;BC-PQS;6;NAO;;LOTE 02;NÃO;LICITAÇÃO;;23/09/2024;23/09/2025;30/12/2025;dezembro;;;Vencido
7;2026;AGTR-CRRP-SESMT-001;INT-AGTR-CURURUPU;Entrada - Recepção;NORTE;BC-PQS;6;SIM;09/07/2025;LOTE 04;NÃO;LICITAÇÃO;328456891;01/07/2024;01/07/2025;30/11/2025;novembro;;;Vencido
7;2026;AGTR-CRRP-SESMT-002;INT-AGTR-CURURUPU;Casa de Gerador;NORTE;BC-CO2;6;SIM;09/07/2025;LOTE 04;NÃO;LICITAÇÃO;328456861;01/07/2024;01/07/2025;30/11/2025;novembro;;;Vencido
7;2026;AGTR-VIAN-SESMT-001;INT-AGTR-VIANA;Entrada do Administrativo;NORTE;BC-PQS;6;SIM;10/07/2025;LOTE 04;NÃO;LICITAÇÃO;308757814;01/07/2024;01/07/2025;30/11/2025;novembro;;;Vencido
7;2026;AGTR-VIAN-SESMT-002;INT-AGTR-VIANA;Sala da Direção;NORTE;BC-CO2;6;SIM;10/07/2025;LOTE 04;NÃO;LICITAÇÃO;308757816;01/07/2024;01/07/2025;30/11/2025;novembro;;;Vencido
7;2026;AGTR-VIAN-SESMT-003;INT-AGTR-VIANA;ENTRADA DO ADMINISTRATIVO;NORTE;BC-CO2;6;SIM;10/05/2025;LOTE 04;NÃO;LICITAÇÃO;308757814;01/07/2024;01/07/2025;30/11/2025;novembro;;;Vencido
